"","ID","adj.P.Val","P.Value","t","B","logFC","GenBank.Accession","Gene.symbol","Gene.title","Gene.ID"
"219411_at","219411_at",5.63763086356796e-06,1.71887163229406e-07,-8.04693933216089,7.25127469310225,-1.27654886153846,"NM_024712","ELMO3","engulfment and cell motility 3","79767"
"228791_at","228791_at",5.64518109639612e-06,1.72220613969615e-07,8.04587910961185,7.24929675179579,0.990122999999999,"BF434655","ARPIN","actin-related protein 2/3 complex inhibitor","348110"
"206846_s_at","206846_s_at",5.73069599846882e-06,1.74934277484124e-07,-8.03732940042995,7.23334097184411,-0.885963092307691,"NM_006044","HDAC6","histone deacetylase 6","10013"
"205560_at","205560_at",5.7571842676485e-06,1.75936508090162e-07,8.03420656312416,7.22751056835913,3.41495561538462,"NM_006200","PCSK5","proprotein convertase subtilisin/kexin type 5","5125"
"206008_at","206008_at",5.7571842676485e-06,1.7595345059425e-07,8.03415393123928,7.22741229227753,3.15607364615385,"NM_000359","TGM1","transglutaminase 1","7051"
"203185_at","203185_at",5.75820115109903e-06,1.76089845901008e-07,8.03373041102732,7.2266214670848,1.69690027692308,"NM_014737","RASSF2","Ras association domain family member 2","9770"
"209340_at","209340_at",5.78212456568532e-06,1.76927195215209e-07,8.03113781087313,7.22177986537296,2.01998507692308,"S73498","UAP1","UDP-N-acetylglucosamine pyrophosphorylase 1","6675"
"242118_x_at","242118_x_at",5.79749719618201e-06,1.77503617858412e-07,-8.02936049131654,7.21846025308292,-2.8112992,"","","",""
"219291_at","219291_at",5.80294637829728e-06,1.77776592293515e-07,8.02852090412076,7.21689195516696,1.64641698461539,"NM_020234","DTWD1","DTW domain containing 1","56986"
"201506_at","201506_at",5.82221033288486e-06,1.78473242211523e-07,8.02638427659518,7.21290043702396,1.74990141538462,"NM_000358","TGFBI","transforming growth factor beta induced","7045"
"202161_at","202161_at",5.83191570898075e-06,1.78877414612907e-07,8.02514864782778,7.21059182997322,1.09095589230769,"NM_002741","PKN1","protein kinase N1","5585"
"208127_s_at","208127_s_at",5.83351097983087e-06,1.79033039307841e-07,8.02467364823687,7.20970430213639,1.38764287692308,"NM_014011","SOCS5","suppressor of cytokine signaling 5","9655"
"204069_at","204069_at",5.85024238893538e-06,1.79653533992181e-07,8.02278402343102,7.20617327307233,1.80848987692308,"NM_002398","MEIS1","Meis homeobox 1","4211"
"223126_s_at","223126_s_at",5.85967794925086e-06,1.8005046099207e-07,8.02157879464018,7.2039208831089,2.73038992307692,"AI159874","C1orf21","chromosome 1 open reading frame 21","81563"
"201161_s_at","201161_s_at",5.86242146026828e-06,1.80241983991056e-07,8.020998241588,7.20283584770198,1.79424873846154,"NM_003651","YBX3","Y-box binding protein 3","8531"
"1553151_at","1553151_at",5.90216306175717e-06,1.81572073156279e-07,-8.01698401651351,7.19533214653168,-1.25387509230769,"AY079172","ATP6V0D2","ATPase H+ transporting V0 subunit d2","245972"
"215039_at","215039_at",5.90216306175717e-06,1.8167975185985e-07,8.01666037901949,7.19472708376178,2.27972090769231,"","LINC01140","long intergenic non-protein coding RNA 1140","339524"
"222513_s_at","222513_s_at",5.91141142249034e-06,1.82072553003635e-07,8.01548146933975,7.19252291108064,2.22292613846154,"N21458","SORBS1","sorbin and SH3 domain containing 1","10580"
"214632_at","214632_at",5.93162382501013e-06,1.82803587474021e-07,8.01329444375852,7.18843339856433,1.36386193846154,"AA295257","NRP2","neuropilin 2","8828"
"213451_x_at","213451_x_at",5.96994909393957e-06,1.84093903472924e-07,8.00945631024119,7.18125492839843,3.31296652307692,"","TNXB///TNXA","tenascin XB///tenascin XA (pseudogene)","7148///7146"
"206576_s_at","206576_s_at",5.97902871619072e-06,1.84563111272037e-07,-8.00806754636901,7.17865703162009,-1.32706621538461,"NM_001712","CEACAM1","carcinoembryonic antigen related cell adhesion molecule 1","634"
"237029_at","237029_at",5.97902871619072e-06,1.84592601242431e-07,-8.00798038436863,7.17849397301335,-0.883314076923074,"N58132","HGD","homogentisate 1,2-dioxygenase","3081"
"1557820_at","1557820_at",6.05796747611767e-06,1.87140504200508e-07,-8.00050380470534,7.16450333057798,-0.825067538461532,"","AFG3L2","AFG3 like matrix AAA peptidase subunit 2","10939"
"244470_at","244470_at",6.16329726405289e-06,1.90507039346125e-07,7.99078563520005,7.14630683759341,1.19776716923077,"BF063235","","",""
"220889_s_at","220889_s_at",6.18368144975123e-06,1.91250211824953e-07,-7.98866437073079,7.14233324916189,-1.26028135384615,"NM_020178","CA10","carbonic anhydrase 10","56934"
"222496_s_at","222496_s_at",6.18764732927942e-06,1.9148604080733e-07,-7.9879930252768,7.14107554727988,-2.26924826153846,"AW241742","RBM47","RNA binding motif protein 47","54502"
"201361_at","201361_at",6.19415504308954e-06,1.91800722230464e-07,7.98709854370231,7.13939972677769,0.744530353846159,"NM_024092","TMEM109","transmembrane protein 109","79073"
"202616_s_at","202616_s_at",6.21838930941776e-06,1.92664864931937e-07,7.98465004070375,7.13481187983058,0.958602953846153,"AI631140","MECP2","methyl-CpG binding protein 2","4204"
"206101_at","206101_at",6.23246934273198e-06,1.93215098965353e-07,7.98309692051078,7.13190132487715,1.64526458461538,"NM_001393","ECM2","extracellular matrix protein 2","1842"
"226756_at","226756_at",6.24623061916093e-06,1.93755960312701e-07,7.981574728746,7.12904841468406,2.55902516923077,"AA191741","CCDC71L","coiled-coil domain containing 71-like","168455"
"205809_s_at","205809_s_at",6.24973716869752e-06,1.94084036688934e-07,7.98065354552897,7.12732177037939,2.34666550769231,"","WASL","Wiskott-Aldrich syndrome like","8976"
"200793_s_at","200793_s_at",6.24973716869752e-06,1.94093346363939e-07,-7.98062742914295,7.12727281676917,-1.1093696,"NM_001098","ACO2","aconitase 2","50"
"204346_s_at","204346_s_at",6.25677325846262e-06,1.94426296591276e-07,7.97969426019517,7.12552358685905,1.08769881538462,"NM_007182","RASSF1","Ras association domain family member 1","11186"
"223631_s_at","223631_s_at",6.27523483829298e-06,1.95114754917203e-07,7.97776995396792,7.12191609474335,2.6848678,"AF213678","C19orf33","chromosome 19 open reading frame 33","64073"
"229170_s_at","229170_s_at",6.29551883462789e-06,1.95860585966201e-07,-7.97569323092946,7.11802230752138,-1.62294246153846,"AW024437","CFAP70","cilia and flagella associated protein 70","118491"
"229740_at","229740_at",6.29785725849422e-06,1.96048524077863e-07,-7.97517122432066,7.11704347096133,-1.81155670769231,"BF478120","SMIM5","small integral membrane protein 5","643008"
"209978_s_at","209978_s_at",6.30037664237475e-06,1.96242184215166e-07,-7.97463386818747,7.11603581351458,-3.01849875384615,"M74220","PLG///LPA","plasminogen///lipoprotein(a)","5340///4018"
"1561624_at","1561624_at",6.301712992894e-06,1.96399066115983e-07,-7.97419896583862,7.11522025029723,-0.810094846153845,"BC038762","LOC101927537","uncharacterized LOC101927537","101927537"
"204805_s_at","204805_s_at",6.33959434725045e-06,1.97695626192264e-07,7.97061844776813,7.10850481157243,1.59830503076924,"NM_006026","H1FX","H1 histone family member X","8971"
"225379_at","225379_at",6.38644989608704e-06,1.99273589807489e-07,-7.96629359312966,7.10039102928969,-1.217699,"AA199717","MAPT","microtubule associated protein tau","4137"
"212992_at","212992_at",6.39550967256619e-06,1.99767041371481e-07,7.96494845040049,7.09786691720823,3.63410238461539,"AI935123","AHNAK2","AHNAK nucleoprotein 2","113146"
"207585_s_at","207585_s_at",6.39550967256619e-06,1.997902244306e-07,7.96488533860915,7.09774848420655,1.30886692307692,"NM_001001","RPL36AL","ribosomal protein L36a like","6166"
"219743_at","219743_at",6.42242153066584e-06,2.00748393157895e-07,7.9622835278495,7.09286556549905,1.72779130769231,"NM_012259","HEY2","hes related family bHLH transcription factor with YRPW motif 2","23493"
"244264_at","244264_at",6.47750155359621e-06,2.02610362878013e-07,7.95726423235545,7.08344308188297,2.70864721538462,"AW197495","KLRG2","killer cell lectin like receptor G2","346689"
"226465_s_at","226465_s_at",6.47750155359621e-06,2.02740247173319e-07,7.956915894424,7.0827890377083,1.11284175384616,"BF676840","SON","SON DNA binding protein","6651"
"223125_s_at","223125_s_at",6.47750155359621e-06,2.02825471600489e-07,7.9566874561781,7.08236010998024,2.96142795384616,"AL563236","C1orf21","chromosome 1 open reading frame 21","81563"
"202145_at","202145_at",6.48389216542828e-06,2.0314416606088e-07,7.95583410035468,7.08075774174506,1.31770556923077,"NM_002346","LY6E","lymphocyte antigen 6 complex, locus E","4061"
"214725_at","214725_at",6.48911212044378e-06,2.03426395508745e-07,7.95507954600452,7.07934081380455,2.3018608,"BE968773","SBSPON","somatomedin B and thrombospondin type 1 domain containing","157869"
"210792_x_at","210792_x_at",6.49455240191533e-06,2.03715726918789e-07,7.9543071324316,7.07789026970251,0.831254846153849,"AF033111","SIVA1","SIVA1 apoptosis inducing factor","10572"
"1568987_at","1568987_at",6.49755858259813e-06,2.03928861961379e-07,7.95373886520308,7.0768230482378,1.03230066153846,"BC012843","MGC57346///CRHR1-IT1","ADP-ribosylation factor pseudogene///CRHR1 intronic transcript 1","401884///147081"
"239593_at","239593_at",6.54812999592271e-06,2.05635833616814e-07,-7.94920982361655,7.06831582746118,-4.05775713846154,"","TMEM213","transmembrane protein 213","155006"
"207181_s_at","207181_s_at",6.56229955854176e-06,2.06200834779602e-07,7.94771932750638,7.06551551779153,1.08523166153846,"NM_001227","CASP7","caspase 7","840"
"231634_at","231634_at",6.57637248061427e-06,2.06763315851411e-07,-7.94623968834964,7.06273530961524,-2.30826676923077,"BF510426","SLC12A3","solute carrier family 12 member 3","6559"
"219922_s_at","219922_s_at",6.58448939313692e-06,2.07138943871889e-07,7.94525390405638,7.06088287957979,2.07076443076923,"NM_021070","LTBP3","latent transforming growth factor beta binding protein 3","4054"
"212311_at","212311_at",6.61768302247562e-06,2.08304206340751e-07,-7.94220760811554,7.05515762449532,-2.83420903076923,"","SEL1L3","SEL1L family member 3","23231"
"208962_s_at","208962_s_at",6.64089971780648e-06,2.09156457504577e-07,7.93999079295501,7.05099052149317,1.88951776923077,"BE540552","MIR1908///FADS1","microRNA 1908///fatty acid desaturase 1","100302263///3992"
"1554464_a_at","1554464_a_at",6.67282602509494e-06,2.10284028189092e-07,7.93707221470188,7.04550325440521,2.16807684615384,"BC008745","CRTAP","cartilage associated protein","10491"
"202447_at","202447_at",6.69630877369773e-06,2.11180738302479e-07,-7.9347627735002,7.04116042163899,-1.08277930769231,"NM_001359","DECR1","2,4-dienoyl-CoA reductase 1, mitochondrial","1666"
"201328_at","201328_at",6.69630877369773e-06,2.112690010906e-07,7.93453600716954,7.04073395577615,1.47707986153846,"AL575509","ETS2","ETS proto-oncogene 2, transcription factor","2114"
"204589_at","204589_at",6.71791093981421e-06,2.12073420797793e-07,7.93247380250501,7.03685537253284,1.6349534,"NM_014840","NUAK1","NUAK family kinase 1","9891"
"203799_at","203799_at",6.71981327861207e-06,2.12256379189082e-07,7.93200590603955,7.03597527557163,1.36477476923077,"NM_014880","LY75-CD302///CD302///LY75","LY75-CD302 readthrough///CD302 molecule///lymphocyte antigen 75","100526664///9936///4065"
"205027_s_at","205027_s_at",6.72162387489424e-06,2.12436507650978e-07,7.93154565596672,7.0351095323941,3.57178636923077,"NM_005204","MAP3K8","mitogen-activated protein kinase kinase kinase 8","1326"
"AFFX-HSAC07/X00351_3_at","AFFX-HSAC07/X00351_3_at",6.73205275327763e-06,2.12889240245396e-07,7.93039065701545,7.03293682142484,0.856338246153848,"","ACTB","actin beta","60"
"229833_at","229833_at",6.73340317786666e-06,2.13122736329683e-07,-7.92979596523899,7.03181805468155,-0.885348646153844,"BF507533","ALOX12-AS1","ALOX12 antisense RNA 1","100506713"
"209023_s_at","209023_s_at",6.73340317786666e-06,2.13212737088029e-07,7.92956692279083,7.0313871547554,1.30799286153846,"BC001765","STAG2","stromal antigen 2","10735"
"217019_at","217019_at",6.73340317786666e-06,2.13301404738272e-07,7.92934137116379,7.03096281523035,0.824366646153849,"","","",""
"238693_at","238693_at",6.79782504322998e-06,2.15466498398126e-07,7.9238638569128,7.02065563563771,0.946885246153848,"AA165136","PHC3","polyhomeotic homolog 3","80012"
"200785_s_at","200785_s_at",6.85204393023394e-06,2.17318162364827e-07,7.91922446696114,7.01192240939038,1.82377407692308,"NM_002332","LRP1","LDL receptor related protein 1","4035"
"205866_at","205866_at",6.85204393023394e-06,2.174356875895e-07,-7.91893139194471,7.01137062499963,-1.75288573846153,"NM_003665","FCN3","ficolin 3","8547"
"228115_at","228115_at",6.85430340672594e-06,2.1763275197213e-07,-7.91844033764848,7.01044607089103,-1.39288212307692,"AW299905","GAREM1","GRB2 associated regulator of MAPK1 subtype 1","64762"
"230519_at","230519_at",6.86175158548452e-06,2.1799474172815e-07,7.91753951693853,7.00874992640714,1.29163367692308,"D59502","FAM124A","family with sequence similarity 124 member A","220108"
"201613_s_at","201613_s_at",6.91872734023376e-06,2.19931378460471e-07,-7.91274639164207,6.99972316665711,-1.27664775384615,"BC000519","AP1G2","adaptor related protein complex 1 gamma 2 subunit","8906"
"1559591_s_at","1559591_s_at",6.92552293136753e-06,2.20393419242589e-07,-7.91160933090213,6.9975813166729,-1.30435123076923,"","CHDH","choline dehydrogenase","55349"
"210612_s_at","210612_s_at",6.92552293136753e-06,2.20400729777403e-07,7.911591359925,6.99754746383755,1.6912738,"AF318616","SYNJ2","synaptojanin 2","8871"
"1559901_s_at","1559901_s_at",6.94156447572204e-06,2.21244512431224e-07,7.90952129755253,6.99364769128007,1.25095552307693,"BM194465","MIR99AHG","mir-99a-let-7c cluster host gene","388815"
"228918_at","228918_at",6.94156447572204e-06,2.21248646357732e-07,-7.90951117594057,6.99362862184194,-1.77408601538461,"AI457453","SLC43A2","solute carrier family 43 member 2","124935"
"218615_s_at","218615_s_at",6.94156447572204e-06,2.21292124027133e-07,7.90940473599391,6.99342808476729,1.11681395384616,"NM_018266","TMEM39A","transmembrane protein 39A","55254"
"204682_at","204682_at",6.95385373343197e-06,2.21879959710075e-07,7.9079677535476,6.99072060323059,2.50987924615385,"NM_000428","LTBP2","latent transforming growth factor beta binding protein 2","4053"
"239006_at","239006_at",6.95385373343197e-06,2.21945684425045e-07,-7.90780733332233,6.99041833116414,-4.70622313846154,"AI758950","SLC26A7","solute carrier family 26 member 7","115111"
"240065_at","240065_at",6.95385373343197e-06,2.22065452557334e-07,-7.90751513132539,6.98986774015594,-2.7106376,"AI769413","FAM81B","family with sequence similarity 81 member B","153643"
"37408_at","37408_at",6.95423644274403e-06,2.22204866309535e-07,7.90717520543091,6.98922720935499,1.98258175384615,"AB014609","MRC2","mannose receptor C type 2","9902"
"211885_x_at","211885_x_at",6.97184093707191e-06,2.2289488720625e-07,-7.9054960158374,6.98606284185713,-0.806909153846154,"U27332","FUT6","fucosyltransferase 6","2528"
"201709_s_at","201709_s_at",6.97803766207318e-06,2.23220628641353e-07,-7.90470518824448,6.9845724261485,-1.10851693846154,"NM_003634","NIPSNAP1","nipsnap homolog 1 (C. elegans)","8508"
"225582_at","225582_at",7.01605853253811e-06,2.24565202230301e-07,7.90145350159836,6.9784433195413,1.50330521538462,"AA425726","ITPRIP","inositol 1,4,5-trisphosphate receptor interacting protein","85450"
"200788_s_at","200788_s_at",7.01798775068975e-06,2.24755309583132e-07,7.90099538278914,6.97757969631716,0.851669769230769,"NM_003768","PEA15","phosphoprotein enriched in astrocytes 15","8682"
"202524_s_at","202524_s_at",7.03150898224335e-06,2.25316940775315e-07,7.89964431703771,6.97503256806627,1.5756660923077,"NM_014767","SPOCK2","sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 2","9806"
"207705_s_at","207705_s_at",7.03505857420282e-06,2.25559354011478e-07,-7.89906224576418,6.97393512863907,-1.89021655384615,"NM_025176","NINL","ninein like","22981"
"206412_at","206412_at",7.05028556085587e-06,2.26176513465774e-07,7.8975832796924,6.97114647448973,0.957922584615385,"NM_005246","FER","FER tyrosine kinase","2241"
"232604_at","232604_at",7.15358394008673e-06,2.29621212891673e-07,-7.88940461667913,6.95571992012868,-1.32215284615384,"AL136846","ZNF541","zinc finger protein 541","84215"
"229218_at","229218_at",7.16004024725635e-06,2.29959408764191e-07,7.8886085271247,6.9542178574069,2.33166863076923,"","COL1A2","collagen type I alpha 2 chain","1278"
"204310_s_at","204310_s_at",7.18676068099353e-06,2.30949035509934e-07,7.88628598197432,6.94983518726562,1.69893796923077,"NM_003995","NPR2","natriuretic peptide receptor 2","4882"
"1553153_at","1553153_at",7.18682616588634e-06,2.31082586184329e-07,-7.88597334513934,6.94924518222199,-2.82158195384615,"NM_152565","ATP6V0D2","ATPase H+ transporting V0 subunit d2","245972"
"241450_at","241450_at",7.18953112042734e-06,2.31301056073739e-07,7.88546232020028,6.94828075274483,2.29503729230769,"AI224952","RSPO1","R-spondin 1","284654"
"1487_at","1487_at",7.23461749625632e-06,2.32883891969111e-07,-7.8817748022106,6.94132045557983,-0.869082984615382,"L38487","ESRRA","estrogen related receptor alpha","2101"
"239811_at","239811_at",7.26526790605975e-06,2.34003416233584e-07,-7.87918234125152,6.9364260106129,-1.11794250769231,"BF954306","","",""
"236587_at","236587_at",7.29865060185176e-06,2.35212114503206e-07,-7.87639780546054,6.93116792592383,-1.18077936923077,"AI521902","LRRC6","leucine rich repeat containing 6","23639"
