"","ID","adj.P.Val","P.Value","t","B","logFC","GenBank.Accession","Gene.symbol","Gene.title","Gene.ID"
"224763_at","224763_at",2.88269085850605e-05,1.2780324903555e-06,6.99013363618051,5.20421001480875,1.60485184615385,"BF724210","LOC100506548///RPL37","uncharacterized LOC100506548///ribosomal protein L37","100506548///6167"
"227243_s_at","227243_s_at",2.91035695690766e-05,1.29083047471442e-06,6.98507571501106,5.19404915821695,2.14047589230769,"","EBF3","early B-cell factor 3","253738"
"204078_at","204078_at",2.91126535664566e-05,1.29176584457656e-06,6.9847080826693,5.19331048773387,1.05310881538462,"NM_006455","P3H4","prolyl 3-hydroxylase family member 4 (non-enzymatic)","10609"
"235267_at","235267_at",2.9142867551606e-05,1.29363949790119e-06,6.98397250073438,5.1918324548289,1.59762861538462,"AV732165","MAGI2-AS3","MAGI2 antisense RNA 3","100505881"
"228618_at","228618_at",2.92565391817741e-05,1.29922043225144e-06,6.9817879842004,5.18744259387539,1.4542622,"AL040178","PEAR1","platelet endothelial aggregation receptor 1","375033"
"212519_at","212519_at",2.92651654707496e-05,1.30013876412347e-06,6.98142945689136,5.18672205971971,0.83279273846154,"AL518159","UBE2E1","ubiquitin conjugating enzyme E2 E1","7324"
"204766_s_at","204766_s_at",2.93547277230774e-05,1.30512555217033e-06,6.97948712167306,5.18281823868994,0.885165276923077,"NM_002452","NUDT1","nudix hydrolase 1","4521"
"227239_at","227239_at",2.93547277230774e-05,1.30563815920468e-06,6.97928789862193,5.18241779968831,1.36096733846154,"AV734839","FAM126A","family with sequence similarity 126 member A","84668"
"200062_s_at","200062_s_at",2.93547277230774e-05,1.30572835523592e-06,6.97925285260306,5.18234735652151,0.38440738461539,"L05095","RPL30","ribosomal protein L30","6156"
"202177_at","202177_at",2.94245248457264e-05,1.30937117420489e-06,6.97783951102649,5.17950637554515,1.74821590769231,"NM_000820","GAS6","growth arrest specific 6","2621"
"201153_s_at","201153_s_at",2.94364833948844e-05,1.31056640663346e-06,6.97737667095155,5.17857595485689,1.12795164615385,"NM_021038","MBNL1","muscleblind like splicing regulator 1","4154"
"221276_s_at","221276_s_at",2.94364833948844e-05,1.31098010181149e-06,6.9772165739839,5.17825411446825,2.64740696923077,"NM_030786","SYNC","syncoilin, intermediate filament protein","81493"
"232064_at","232064_at",2.94884462511122e-05,1.31383365464489e-06,6.97611369218631,5.17603691521885,1.32929795384615,"AK021888","FER","FER tyrosine kinase","2241"
"221766_s_at","221766_s_at",2.96969918001389e-05,1.32366838622658e-06,6.9723315291786,5.16843213219449,1.92418195384615,"AW246673","FAM46A","family with sequence similarity 46 member A","55603"
"203749_s_at","203749_s_at",2.98340003372411e-05,1.33141217783024e-06,6.96937388980205,5.16248387830849,1.04504801538462,"","RARA","retinoic acid receptor alpha","5914"
"209024_s_at","209024_s_at",2.99406225930861e-05,1.33749392292897e-06,6.96706350042137,5.15783652393753,1.22971046153846,"","SYNCRIP","synaptotagmin binding cytoplasmic RNA interacting protein","10492"
"204194_at","204194_at",2.99406225930861e-05,1.33781327837054e-06,6.96694248131682,5.15759307394369,1.57910270769231,"NM_001186","BACH1","BTB domain and CNC homolog 1","571"
"227003_at","227003_at",3.01674181157746e-05,1.34849876314501e-06,6.96291037993753,5.14948070997974,0.682000046153849,"BG150494","RAB28","RAB28, member RAS oncogene family","9364"
"208692_at","208692_at",3.02359966940438e-05,1.35211727328646e-06,6.96155244711429,5.14674813355886,0.508040353846157,"U14990","RPS3","ribosomal protein S3","6188"
"218927_s_at","218927_s_at",3.0407249854042e-05,1.36033165327822e-06,6.95848371003775,5.140571984223,1.48056846153846,"NM_018641","CHST12","carbohydrate (chondroitin 4) sulfotransferase 12","55501"
"1552507_at","1552507_at",3.04091527998695e-05,1.36097296572987e-06,6.95824493529147,5.14009137249158,3.30816889230769,"NM_080671","KCNE4","potassium voltage-gated channel subfamily E regulatory subunit 4","23704"
"212120_at","212120_at",3.04144903042094e-05,1.36176812555472e-06,6.95794904139691,5.13949577931152,0.930734600000001,"BE897886","RHOQ","ras homolog family member Q","23433"
"211962_s_at","211962_s_at",3.04295700939472e-05,1.36299985660863e-06,6.95749104393243,5.13857387107617,1.36901213846154,"BG250310","ZFP36L1","ZFP36 ring finger protein like 1","677"
"204993_at","204993_at",3.05120389503864e-05,1.36827865379816e-06,6.95553305499957,5.13463229594536,0.912327830769232,"NM_002073","GNAZ","G protein subunit alpha z","2781"
"201177_s_at","201177_s_at",3.05364022309767e-05,1.37001910695173e-06,6.95488920650201,5.13333606942591,0.78555576923077,"NM_005499","UBA2","ubiquitin like modifier activating enzyme 2","10054"
"235890_at","235890_at",3.05829764301583e-05,1.37266802303811e-06,6.95391091140612,5.13136641264339,1.26687690769231,"AI669022","TBL1XR1","transducin (beta)-like 1 X-linked receptor 1","79718"
"218468_s_at","218468_s_at",3.07514769977942e-05,1.38156788203186e-06,6.95063827296713,5.12477649202426,4.73546456923077,"AF154054","GREM1","gremlin 1, DAN family BMP antagonist","26585"
"212596_s_at","212596_s_at",3.0860468944397e-05,1.38794500474206e-06,6.94830667718117,5.12008061794015,0.974846153846154,"AJ010070","HMGXB4","HMG-box containing 4","10042"
"232095_at","232095_at",3.0924282466602e-05,1.39251181404251e-06,6.94664376704889,5.11673104301757,1.39286904615385,"BG109134","","",""
"202013_s_at","202013_s_at",3.09994726785664e-05,1.39646458541032e-06,6.9452089956117,5.11384070654812,0.94825823076923,"NM_000401","EXT2","exostosin glycosyltransferase 2","2132"
"209330_s_at","209330_s_at",3.10473023181427e-05,1.39918706743308e-06,6.94422323453446,5.11185473821656,0.844280323076926,"D55674","HNRNPD","heterogeneous nuclear ribonucleoprotein D","3184"
"209731_at","209731_at",3.12447123904012e-05,1.40922653415143e-06,6.94060520167306,5.10456453454202,0.704113184615386,"U79718","NTHL1","nth like DNA glycosylase 1","4913"
"212967_x_at","212967_x_at",3.12483138817003e-05,1.40996050015829e-06,6.94034174123002,5.10403360287654,0.835450292307689,"","NAP1L1","nucleosome assembly protein 1 like 1","4673"
"209716_at","209716_at",3.12994051145341e-05,1.41322092717485e-06,6.93917310877896,5.1016784352109,1.4660072,"M37435","CSF1","colony stimulating factor 1","1435"
"219862_s_at","219862_s_at",3.12994051145341e-05,1.41341072204453e-06,6.93910516668658,5.10154150456405,1.01030166153846,"NM_012336","NARF","nuclear prelamin A recognition factor","26502"
"223443_s_at","223443_s_at",3.15409110855496e-05,1.42489346833667e-06,6.93501207949782,5.0932911463663,0.889637984615386,"BC003669","AMZ2P1","archaelysin family metallopeptidase 2 pseudogene 1","201283"
"202371_at","202371_at",3.17513470768838e-05,1.4361423195452e-06,6.93103532340524,5.08527312490571,1.03017155384616,"NM_024863","TCEAL4","transcription elongation factor A like 4","79921"
"216693_x_at","216693_x_at",3.18371547415553e-05,1.44118807472061e-06,6.92926197826737,5.08169698525578,1.21307596923077,"AL133102","HDGFRP3","hepatoma-derived growth factor, related protein 3","50810"
"213068_at","213068_at",3.18592918781675e-05,1.44385717662286e-06,6.92832651059742,5.07981034521685,4.32285001538462,"","DPT","dermatopontin","1805"
"1053_at","1053_at",3.18592918781675e-05,1.4439627557094e-06,6.92828954400014,5.07973578901729,0.984638076923079,"M87338","RFC2","replication factor C subunit 2","5982"
"227859_at","227859_at",3.18592918781675e-05,1.44452097971609e-06,6.92809413848292,5.07934168173667,1.51344392307693,"AV706343","DNAJC27","DnaJ heat shock protein family (Hsp40) member C27","51277"
"209320_at","209320_at",3.2015010837219e-05,1.45275248078903e-06,6.9252217486719,5.07354785849399,0.998588092307693,"AF033861","ADCY3","adenylate cyclase 3","109"
"212353_at","212353_at",3.20527595457895e-05,1.4550944515534e-06,6.92440759212489,5.0719054434201,1.67683518461538,"AI479175","SULF1","sulfatase 1","23213"
"219908_at","219908_at",3.20527595457895e-05,1.45563789578775e-06,6.92421886439285,5.07152470633798,3.77344810769231,"NM_014421","DKK2","dickkopf WNT signaling pathway inhibitor 2","27123"
"201023_at","201023_at",3.22453925702336e-05,1.46497585998098e-06,6.92098730780418,5.06500466262587,0.592932861538463,"NM_005642","TAF7","TATA-box binding protein associated factor 7","6879"
"217915_s_at","217915_s_at",3.24569034233425e-05,1.47755340870049e-06,6.91666816107605,5.05628809570642,0.985351123076923,"NM_016304","RSL24D1","ribosomal L24 domain containing 1","51187"
"231431_s_at","231431_s_at",3.25449432129777e-05,1.48215653589967e-06,6.91509694166661,5.05311656322196,0.718852538461538,"AI125670","INAFM2","InaF motif containing 2","100505573"
"218448_at","218448_at",3.28025270971791e-05,1.49448733423088e-06,6.91091272610024,5.0446690433393,0.75450343076923,"NM_017896","GID8","GID complex subunit 8 homolog","54994"
"218823_s_at","218823_s_at",3.2966839830591e-05,1.50257640343544e-06,6.90818721244832,5.03916523940335,1.71943363076923,"NM_017634","KCTD9","potassium channel tetramerization domain containing 9","54793"
"227308_x_at","227308_x_at",3.30443805729795e-05,1.50671496604368e-06,6.90679863766087,5.0363608194807,0.903095753846157,"","LTBP3","latent transforming growth factor beta binding protein 3","4054"
"32811_at","32811_at",3.31281503643207e-05,1.51114050312969e-06,6.90531813558584,5.03337045553985,0.959178753846153,"X98507","MYO1C","myosin IC","4641"
"212761_at","212761_at",3.32000095838266e-05,1.51502558594691e-06,6.90402212738981,5.03075249741752,0.954664953846153,"AI949687","TCF7L2","transcription factor 7 like 2","6934"
"201670_s_at","201670_s_at",3.36038892950014e-05,1.53591439137098e-06,6.89711233399633,5.01679080881214,1.79079924615385,"M68956","MARCKS","myristoylated alanine rich protein kinase C substrate","4082"
"218854_at","218854_at",3.36198263201189e-05,1.53747615586564e-06,6.8965996306412,5.01575460382171,1.58479804615384,"NM_013352","DSE","dermatan sulfate epimerase","29940"
"212830_at","212830_at",3.36198263201189e-05,1.53787262234325e-06,6.89646956250969,5.01549172254626,1.23740326153846,"W68084","MEGF9","multiple EGF like domains 9","1955"
"226103_at","226103_at",3.36398789659648e-05,1.53940516091164e-06,6.89596711097358,5.01447619428454,3.23383827692308,"AF114264","NEXN","nexilin F-actin binding protein","91624"
"200705_s_at","200705_s_at",3.37877386145497e-05,1.547407361515e-06,6.89335192009837,5.00918996498967,0.718238553846158,"NM_001959","SNORA41///EEF1B2","small nucleolar RNA, H/ACA box 41///eukaryotic translation elongation factor 1 beta 2","619569///1933"
"201669_s_at","201669_s_at",3.4038687128133e-05,1.56076796763108e-06,6.88901657568539,5.00042468108659,1.72404126153846,"NM_002356","MARCKS","myristoylated alanine rich protein kinase C substrate","4082"
"227904_at","227904_at",3.40403388247859e-05,1.56146629670897e-06,6.88879103370979,4.9999686071922,0.771650692307693,"","AZI2","5-azacytidine induced 2","64343"
"228299_at","228299_at",3.40916928747502e-05,1.56444549470047e-06,6.88783000150575,4.99802520450316,1.0464536923077,"AV707142","KCTD20","potassium channel tetramerization domain containing 20","222658"
"219357_at","219357_at",3.41017069832195e-05,1.56552875222462e-06,6.88748103259989,4.9973194878203,0.898652323076927,"NM_004286","GTPBP1","GTP binding protein 1","9567"
"230666_at","230666_at",3.42621064676227e-05,1.57351896369823e-06,6.88491469435791,4.99212910529043,0.844156861538463,"AA622837","HOXA11-AS","HOXA11 antisense RNA","221883"
"224794_s_at","224794_s_at",3.43158269979289e-05,1.57724139452758e-06,6.88372370345374,4.98972004426238,1.49389175384616,"AA654142","CERCAM","cerebral endothelial cell adhesion molecule","51148"
"218379_at","218379_at",3.43228313544354e-05,1.57881885425524e-06,6.8832198724093,4.98870086968155,1.01680858461539,"NM_016090","RBM7","RNA binding motif protein 7","10179"
"213168_at","213168_at",3.44350850851362e-05,1.5846122372968e-06,6.88137395840277,4.98496657304499,0.785121415384619,"AU145005","SP3","Sp3 transcription factor","6670"
"212840_at","212840_at",3.47011604000766e-05,1.59749100552342e-06,6.87729535125008,4.9767139094372,1.45177596923077,"BG339560","UBXN7","UBX domain protein 7","26043"
"219162_s_at","219162_s_at",3.47614218925636e-05,1.60153674892305e-06,6.87602111249634,4.97413515627168,0.650353892307696,"NM_016050","MRPL11","mitochondrial ribosomal protein L11","65003"
"228425_at","228425_at",3.49508440000584e-05,1.61090309794508e-06,6.87308383808995,4.96818999266017,1.89728163076923,"BF056746","PAX8-AS1","PAX8 antisense RNA 1","654433"
"218166_s_at","218166_s_at",3.50285541276999e-05,1.61640680501485e-06,6.8713661109468,4.9647127089373,1.28488063076923,"NM_016578","RSF1","remodeling and spacing factor 1","51773"
"205545_x_at","205545_x_at",3.51026226862278e-05,1.62090257418992e-06,6.86996744784776,4.96188103214415,0.551393538461539,"NM_014280","DNAJC8","DnaJ heat shock protein family (Hsp40) member C8","22826"
"1558692_at","1558692_at",3.51747417688726e-05,1.62637545536167e-06,6.86827020407483,4.95844451035782,1.82562570769231,"","GLMP","glycosylated lysosomal membrane protein","112770"
"222418_s_at","222418_s_at",3.52969616395192e-05,1.63331162227679e-06,6.86612763521134,4.95410576047045,1.87378743076923,"AA115485","TMEM43","transmembrane protein 43","79188"
"200974_at","200974_at",3.54228187576787e-05,1.64043122257782e-06,6.86393816913562,4.94967140991905,1.53047463076923,"NM_001613","ACTA2","actin, alpha 2, smooth muscle, aorta","59"
"41037_at","41037_at",3.54424407733481e-05,1.64263639542138e-06,6.8632620129681,4.9483018538913,1.20986156923077,"U63824","TEAD4","TEA domain transcription factor 4","7004"
"227443_at","227443_at",3.55425959366971e-05,1.64857838674831e-06,6.86144472579929,4.9446206319002,1.72025372307693,"AI972386","LURAP1L","leucine rich adaptor protein 1 like","286343"
"202552_s_at","202552_s_at",3.56746571378072e-05,1.65535629005244e-06,6.85938003759237,4.94043772278975,0.92203363076923,"NM_016441","LOC101929500///CRIM1","uncharacterized LOC101929500///cysteine rich transmembrane BMP regulator 1","101929500///51232"
"202551_s_at","202551_s_at",3.56781568676222e-05,1.65682378211052e-06,6.85893416095624,4.93953433429562,1.17081661538462,"BG546884","LOC101929500///CRIM1","uncharacterized LOC101929500///cysteine rich transmembrane BMP regulator 1","101929500///51232"
"210517_s_at","210517_s_at",3.57114396868406e-05,1.66098200500477e-06,6.85767295884986,4.93697887525061,0.987795600000004,"AB003476","AKAP12","A-kinase anchoring protein 12","9590"
"227151_at","227151_at",3.59412348420228e-05,1.67293767053732e-06,6.85406487821164,4.92966697845911,1.02400564615385,"BE464841","SNX33","sorting nexin 33","257364"
"218694_at","218694_at",3.59412348420228e-05,1.67322558695477e-06,6.8539783175628,4.9294915390717,1.11850752307692,"NM_016608","ARMCX1","armadillo repeat containing, X-linked 1","51309"
"224504_s_at","224504_s_at",3.60322036236525e-05,1.67853722230348e-06,6.85238415823539,4.92626035031128,1.27024366153846,"BC006350","BUD13","BUD13 homolog","84811"
"219598_s_at","219598_s_at",3.60512954918401e-05,1.68067626318819e-06,6.85174364967533,4.92496201324056,0.962257184615384,"NM_016104","RWDD1","RWD domain containing 1","51389"
"212117_at","212117_at",3.60792925217678e-05,1.68271048798368e-06,6.85113530858329,4.92372883030763,1.76285938461539,"BF978689","RHOQ","ras homolog family member Q","23433"
"215001_s_at","215001_s_at",3.60853035346139e-05,1.68365083341198e-06,6.85085435243509,4.92315928065569,0.59749087692308,"AL161952","GLUL","glutamate-ammonia ligase","2752"
"224910_at","224910_at",3.61070287309312e-05,1.68548878786148e-06,6.85030567718151,4.9220469849283,1.39443906153846,"AL575747","CARHSP1","calcium regulated heat stable protein 1","23589"
"231016_s_at","231016_s_at",3.61503387912074e-05,1.68866877499303e-06,6.84935783148856,4.92012538089115,1.33203498461539,"BE465380","ARNT","aryl hydrocarbon receptor nuclear translocator","405"
"1558233_s_at","1558233_s_at",3.61574962027067e-05,1.6896644316034e-06,6.84906143963756,4.91952446971314,1.13422203076924,"CA337502","ATF1","activating transcription factor 1","466"
"238768_at","238768_at",3.61842107107593e-05,1.69157462417377e-06,6.8484933096537,4.91837259810207,1.33898830769231,"BF976290","C2orf68","chromosome 2 open reading frame 68","388969"
"201864_at","201864_at",3.61865189364986e-05,1.69243880285997e-06,6.84823650333867,4.91785191457445,0.72939143076923,"NM_001493","GDI1","GDP dissociation inhibitor 1","2664"
"219738_s_at","219738_s_at",3.61865189364986e-05,1.69348277647437e-06,6.84792644851465,4.9172232561742,1.94319246153847,"NM_020403","PCDH9","protocadherin 9","5101"
"202808_at","202808_at",3.61865189364986e-05,1.69366807422954e-06,6.8478714366856,4.91711171440582,0.988593538461538,"AK000161","WBP1L","WW domain binding protein 1-like","54838"
"226115_at","226115_at",3.61879098409454e-05,1.69491022993867e-06,6.84750282190297,4.91636430211602,1.07131441538462,"AI138934","AHCTF1","AT-hook containing transcription factor 1","25909"
"212013_at","212013_at",3.61879098409454e-05,1.69580520359616e-06,6.84723740793241,4.91582613108735,1.83986390769231,"D86983","PXDN","peroxidasin","7837"
