"","ID","adj.P.Val","P.Value","t","B","logFC","GenBank.Accession","Gene.symbol","Gene.title","Gene.ID"
"213533_at","213533_at",0.000493726305527244,4.36249068496043e-05,-5.29347055248965,1.61526697898831,-1.21385344615385,"M98528","NSG1","neuron specific gene family member 1","27065"
"217187_at","217187_at",0.000493942218409033,4.36620528865268e-05,-5.2930808098746,1.61440584470745,-0.610409215384613,"Z34282","MUC5AC","mucin 5AC, oligomeric mucus/gel-forming","4586"
"1556136_at","1556136_at",0.000494521910658169,4.37404290798885e-05,-5.29225958414496,1.61259130682093,-1.22472470769231,"BU675945","MYLK4","myosin light chain kinase family member 4","340156"
"202738_s_at","202738_s_at",0.00049485544684034,4.37789811864056e-05,-5.29185618689848,1.61169995933082,-0.989548276923076,"","PHKB","phosphorylase kinase regulatory subunit beta","5257"
"221589_s_at","221589_s_at",0.000495972778819046,4.3905043429066e-05,-5.29053964110554,1.60879081681089,-1.20549343076923,"","ALDH6A1","aldehyde dehydrogenase 6 family member A1","4329"
"206195_x_at","206195_x_at",0.000495996644555429,4.39184063703518e-05,-5.29040031021601,1.60848293143915,-0.358636969230768,"NM_022557","GH2","growth hormone 2","2689"
"228780_at","228780_at",0.000496982851121927,4.40217274436853e-05,-5.28932447667856,1.60610555886198,-4.03215166153846,"AW149422","POU3F3","POU class 3 homeobox 3","5455"
"222920_s_at","222920_s_at",0.000497046475774252,4.40455450411751e-05,-5.28907684133579,1.6055583208495,-0.54065486153846,"","TESPA1","thymocyte expressed, positive selection associated 1","9840"
"228806_at","228806_at",0.000500512407970131,4.4458044356329e-05,-5.28480959816613,1.59612748768251,-1.41932915384615,"AI218580","RORC","RAR related orphan receptor C","6097"
"204503_at","204503_at",0.000500512407970131,4.44625288616539e-05,-5.28476342931984,1.59602544333551,-0.601898876923076,"NM_001988","EVPL","envoplakin","2125"
"242583_at","242583_at",0.000501707285626802,4.46053793403179e-05,-5.28329524119672,1.5927802939125,-0.640259507692307,"","STON2","stonin 2","85439"
"229977_at","229977_at",0.000502653180701421,4.46986696766403e-05,-5.28233901376759,1.59066663409544,-0.60746046153846,"AI700664","RSPH14","radial spoke head 14 homolog","27156"
"236892_s_at","236892_s_at",0.000506472685182336,4.5121690892056e-05,-5.2780284798472,1.58113756893413,-1.53764936923077,"","HOXB-AS3","HOXB cluster antisense RNA 3","404266"
"244482_at","244482_at",0.00050654967094405,4.51418406264166e-05,-5.27782418830812,1.58068591227001,-0.783993599999999,"AI753104","","",""
"52940_at","52940_at",0.00050654967094405,4.51563437801793e-05,-5.27767720326593,1.58036094905691,-0.993043492307693,"AA085764","SIGIRR","single Ig and TIR domain containing","59307"
"230238_at","230238_at",0.000506550850088634,4.51657136567369e-05,-5.2775822680746,1.58015105972457,-1.16123063076923,"AI744123","SOWAHA","sosondowah ankyrin repeat domain family member A","134548"
"214039_s_at","214039_s_at",0.000507271855232492,4.52671126050175e-05,-5.27655618383347,1.57788247096193,-0.814495307692306,"T15777","LAPTM4B","lysosomal protein transmembrane 4 beta","55353"
"229500_at","229500_at",0.000507341734042243,4.53011860190989e-05,-5.27621191265807,1.57712129479783,-1.56172153846154,"AI609256","SLC30A9","solute carrier family 30 member 9","10463"
"226587_at","226587_at",0.000507619062165681,4.53352332977599e-05,-5.27586816977632,1.57636127635211,-1.68685452307692,"BE783065","PWAR6","Prader Willi/Angelman region RNA 6","100506965"
"226134_s_at","226134_s_at",0.00050859050093889,4.54498982640589e-05,-5.27471244439188,1.57380588201724,-0.94269166153846,"AI978754","MSI2","musashi RNA binding protein 2","124540"
"1568513_x_at","1568513_x_at",0.000512624574194514,4.5894783551571e-05,-5.2702564136368,1.56395217824954,-1.62726666153846,"AJ296370","","",""
"208240_s_at","208240_s_at",0.000514582632288515,4.60889099280633e-05,-5.26832583322083,1.559682513253,-0.615088876923074,"NM_000800","FGF1","fibroblast growth factor 1","2246"
"204238_s_at","204238_s_at",0.000514878846096174,4.61314923276716e-05,-5.26790346401064,1.55874835977946,-0.87549209230769,"NM_006443","DNPH1","2'-deoxynucleoside 5'-phosphate N-hydrolase 1","10591"
"1568698_at","1568698_at",0.000517539879146884,4.64308573350822e-05,-5.26494530042789,1.552205358935,-0.636445815384614,"BC042563","TMEM232","transmembrane protein 232","642987"
"235525_at","235525_at",0.000518373444375886,4.65232463018284e-05,-5.26403629688624,1.55019463111479,-0.672272999999997,"BF513712","","",""
"231484_at","231484_at",0.00051889685292042,4.65797120097562e-05,-5.26348164554763,1.54896769987628,-1.3878364,"AI424825","","",""
"217164_at","217164_at",0.000519317991175095,4.66365127877406e-05,-5.26292439562157,1.54773499353739,-0.603358907692306,"AK024108","","",""
"224608_s_at","224608_s_at",0.000521858769918487,4.69028622840319e-05,-5.2603205631506,1.54197463529246,-0.722704276923073,"AL528911","VPS25","vacuolar protein sorting 25 homolog","84313"
"219687_at","219687_at",0.000521893241065166,4.69155058040291e-05,-5.26019733601748,1.54170201012791,-1.00362403076923,"NM_018194","HHAT","hedgehog acyltransferase","55733"
"236958_at","236958_at",0.00052302656898415,4.70710092218612e-05,-5.25868452708936,1.53835499601429,-0.97372149230769,"AW249714","LOC100506473","uncharacterized LOC100506473","100506473"
"220048_at","220048_at",0.00052302656898415,4.70836222755177e-05,-5.25856204546593,1.53808400290039,-0.571195199999998,"NM_022336","EDAR","ectodysplasin A receptor","10913"
"242041_at","242041_at",0.00052302656898415,4.70843488347506e-05,-5.25855499108595,1.53806839489998,-0.937634584615384,"AI933671","CSPP1","centrosome and spindle pole associated protein 1","79848"
"242863_at","242863_at",0.000525887653829719,4.73803856015582e-05,-5.2556898981319,1.53172894688247,-0.465489446153844,"","","",""
"226622_at","226622_at",0.000526997115769234,4.7509009393368e-05,-5.25445075106259,1.52898692898035,-2.29366053846154,"AW084511","MUC20","mucin 20, cell surface associated","200958"
"244052_at","244052_at",0.000528366858413229,4.76617347177694e-05,-5.25298385617687,1.52574077380566,-0.966546338461538,"","CBR4","carbonyl reductase 4","84869"
"209529_at","209529_at",0.000529328280285833,4.77968673026275e-05,-5.25168993488286,1.522877245819,-1.63698755384615,"AF047760","PLPP2","phospholipid phosphatase 2","8612"
"232687_at","232687_at",0.000530833534060008,4.79619141885037e-05,-5.25011463900566,1.51939082434992,-1.80795323076923,"AK026379","GPRIN3","GPRIN family member 3","285513"
"207858_s_at","207858_s_at",0.000531713007332785,4.80511014034073e-05,-5.24926569190768,1.51751185892154,-0.906261353846152,"NM_000298","PKLR","pyruvate kinase, liver and RBC","5313"
"204088_at","204088_at",0.000532670672303747,4.8157130922678e-05,-5.24825851992815,1.51528261592775,-0.695759061538459,"NM_002560","P2RX4","purinergic receptor P2X 4","5025"
"1556205_at","1556205_at",0.000533813051465965,4.82897000923761e-05,-5.24700243079217,1.51250230568479,-1.05180409230769,"AK094546","","",""
"200978_at","200978_at",0.00053477461430711,4.84158087027013e-05,-5.24581082059793,1.50986459251395,-0.805711246153841,"NM_005917","MDH1","malate dehydrogenase 1","4190"
"238805_at","238805_at",0.000535659765313704,4.85253373131921e-05,-5.24477844628339,1.50757926098427,-1.56613323076923,"","HSPB2-C11orf52///C11orf52///HSPB2","HSPB2-C11orf52 readthrough (NMD candidate)///chromosome 11 open reading frame 52///heat shock protein family B (small) member 2","100528019///91894///3316"
"1552386_at","1552386_at",0.00053737288132213,4.87296707013282e-05,-5.24285882633527,1.50332962215341,-1.91678024615384,"NM_152687","GAPT","GRB2-binding adaptor protein, transmembrane","202309"
"1558412_at","1558412_at",0.000538908853491832,4.88985244110284e-05,-5.24127871711617,1.49983135332867,-0.813783,"BC011002","MIR1199///MISP3","microRNA 1199///MISP family member 3","102466515///113230"
"211574_s_at","211574_s_at",0.000540016191662456,4.90286305516677e-05,-5.24006499970264,1.4971441098165,-0.772237707692306,"D84105","CD46","CD46 molecule","4179"
"205334_at","205334_at",0.000540782267855614,4.91080742552012e-05,-5.23932551234785,1.49550677870464,-0.534007153846154,"NM_006271","S100A1","S100 calcium binding protein A1","6271"
"237740_at","237740_at",0.00054105571757638,4.9142801892717e-05,-5.2390026401982,1.49479187883139,-0.626878215384616,"AI910521","","",""
"238532_at","238532_at",0.000544272395228132,4.94847384852135e-05,-5.23583595320399,1.48777976613626,-0.550232892307691,"AI125562","DPF3","double PHD fingers 3","8110"
"230617_at","230617_at",0.000544297741443444,4.94969980879159e-05,-5.23572283206188,1.48752926201857,-0.651849846153843,"AI288796","OVOL1-AS1","OVOL1 antisense RNA 1","101927828"
"203397_s_at","203397_s_at",0.000545200283299083,4.95890445147936e-05,-5.23487441930035,1.48565043720643,-3.20538795384615,"BF063271","GALNT3","polypeptide N-acetylgalactosaminyltransferase 3","2591"
"211441_x_at","211441_x_at",0.00054595949942809,4.96680850508518e-05,-5.23414716757357,1.48403987697656,-0.513051369230768,"AF280113","CYP3A43","cytochrome P450 family 3 subfamily A member 43","64816"
"219527_at","219527_at",0.00054960478721144,5.00298678729097e-05,-5.2308334245988,1.47670074624074,-0.976301015384615,"NM_017898","MARC2","mitochondrial amidoxime reducing component 2","54996"
"229983_at","229983_at",0.000549783891747692,5.00562270346596e-05,-5.2305929458068,1.47616810829703,-0.931477076923077,"AI610112","TIGD2","tigger transposable element derived 2","166815"
"219298_at","219298_at",0.000553149662221264,5.03829047619916e-05,-5.22762330253124,1.46959022418761,-1.32658633846154,"NM_024693","ECHDC3","enoyl-CoA hydratase domain containing 3","79746"
"226726_at","226726_at",0.000555183898644906,5.05783447489762e-05,-5.22585605595918,1.4656753455302,-0.599471169230768,"","MBOAT2","membrane bound O-acyltransferase domain containing 2","129642"
"229258_at","229258_at",0.000556437311971866,5.07128875273125e-05,-5.2246435151945,1.46298912204001,-0.756249338461538,"AI623821","KIF12","kinesin family member 12","113220"
"1569290_s_at","1569290_s_at",0.000556635486573061,5.07513104813298e-05,-5.22429783886444,1.46222329920932,-0.565978046153844,"BC032004","GRIA3","glutamate ionotropic receptor AMPA type subunit 3","2892"
"228360_at","228360_at",0.00055849847047428,5.09415980293596e-05,-5.22258982647619,1.45843916409486,-1.29229230769231,"BF060747","LYPD6B","LY6/PLAUR domain containing 6B","130576"
"236774_at","236774_at",0.000559053995756948,5.10229435542235e-05,-5.22186166009154,1.45682582247008,-0.592576553846154,"AI733792","","",""
"238524_at","238524_at",0.000560145179575937,5.11737571464436e-05,-5.22051478016806,1.45384152788143,-0.754473599999999,"BE897147","DENND2D","DENN domain containing 2D","79961"
"59375_at","59375_at",0.000563470614007342,5.14981739038809e-05,-5.2176311802937,1.44745179612128,-0.856286323076922,"AI825877","MYO15B","myosin XVB","80022"
"1557222_at","1557222_at",0.000563930072980514,5.15504801967373e-05,-5.2171679897279,1.44642535310318,-0.747259230769231,"AW243038","","",""
"211755_s_at","211755_s_at",0.000564473032100704,5.1620761966228e-05,-5.21654637521209,1.44504781000418,-0.489740338461537,"BC005960","ATP5F1","ATP synthase, H+ transporting, mitochondrial Fo complex subunit B1","515"
"216641_s_at","216641_s_at",0.000567148898806579,5.19277071317006e-05,-5.21384165880225,1.43905358456303,-0.613873799999998,"U58994","LAD1","ladinin 1","3898"
"213050_at","213050_at",0.000568145974950207,5.20709552899037e-05,-5.21258497849629,1.43626830619785,-1.30574290769231,"AA594937","COBL","cordon-bleu WH2 repeat protein","23242"
"229499_at","229499_at",0.00057074868334596,5.23408120401764e-05,-5.21022715392428,1.43104212027745,-0.580853292307691,"AI762355","CAPN13","calpain 13","92291"
"222220_s_at","222220_s_at",0.000570873658959308,5.23627142145575e-05,-5.21003633262338,1.43061913909422,-0.600543030769228,"","TSNAXIP1","translin associated factor X interacting protein 1","55815"
"207490_at","207490_at",0.000575265688181504,5.28175252345223e-05,-5.20609213470285,1.42187561254208,-0.823330953846153,"NR_003063","TUBA4B","tubulin alpha 4b","80086"
"204254_s_at","204254_s_at",0.000575265688181504,5.28483975116042e-05,-5.20582566342144,1.42128485039673,-1.97869521538462,"NM_000376","VDR","vitamin D (1,25- dihydroxyvitamin D3) receptor","7421"
"215005_at","215005_at",0.000576138791123773,5.29826399957994e-05,-5.20466880690978,1.41872005144506,-0.555701015384614,"AV723666","NECAB2","N-terminal EF-hand calcium binding protein 2","54550"
"203786_s_at","203786_s_at",0.000576339954534396,5.30116805002922e-05,-5.20441893943297,1.41816607027072,-1.28261798461538,"NM_003287","TPD52L1","tumor protein D52-like 1","7164"
"241202_at","241202_at",0.0005788727679884,5.3297585990921e-05,-5.2019664148919,1.41272830322648,-0.710116153846151,"AA779283","","",""
"205309_at","205309_at",0.000579591862224159,5.33849953024392e-05,-5.20121929032963,1.4110716705275,-1.16886152307692,"NM_014474","SMPDL3B","sphingomyelin phosphodiesterase acid like 3B","27293"
"206153_at","206153_at",0.000580406778890558,5.34812867316073e-05,-5.20039769113923,1.40924984853315,-0.374546138461537,"NM_021187","CYP4F11","cytochrome P450 family 4 subfamily F member 11","57834"
"213539_at","213539_at",0.000582389974873113,5.36959828685023e-05,-5.19857123834558,1.40519965432311,-1.24912721538461,"NM_000732","CD3D","CD3d molecule","915"
"217490_at","217490_at",0.000582955021474786,5.37587419894992e-05,-5.19803874521247,1.40401878862456,-0.447610615384615,"AL049301","","",""
"206268_at","206268_at",0.000585264378810601,5.40145231911896e-05,-5.19587506062002,1.39922032449737,-2.59789447692308,"NM_020997","LEFTY1","left-right determination factor 1","10637"
"212448_at","212448_at",0.000585932661893724,5.40976328713218e-05,-5.19517427694358,1.39766609401966,-1.55816333846154,"AB007899","NEDD4L","neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase","23327"
"243943_x_at","243943_x_at",0.000586168862621749,5.41301616346998e-05,-5.1949002925722,1.39705842778711,-0.713786261538462,"AW001000","C6orf52","chromosome 6 open reading frame 52","347744"
"225616_at","225616_at",0.000586710663392326,5.420165634741e-05,-5.19429869481323,1.39572413054431,-0.80095783076923,"AI570493","SPRYD4","SPRY domain containing 4","283377"
"206746_at","206746_at",0.000587099329912769,5.42590382084905e-05,-5.19381643655183,1.3946544975322,-0.836664276923076,"NM_001195","BFSP1","beaded filament structural protein 1","631"
"204061_at","204061_at",0.000593110618161899,5.49013779335596e-05,-5.18845324312705,1.38275782093379,-1.66805016923077,"NM_005044","PRKX","protein kinase, X-linked","5613"
"235256_s_at","235256_s_at",0.000593699664780307,5.49667618311461e-05,-5.18791091908253,1.38155470208589,-1.17734963076923,"BE788984","GALM","galactose mutarotase","130589"
"219173_at","219173_at",0.000594233476956164,5.50270524705817e-05,-5.18741142420987,1.3804465762864,-1.13275741538461,"","MYO15B","myosin XVB","80022"
"202737_s_at","202737_s_at",0.000594763604373202,5.5122821653668e-05,-5.186619144842,1.37868886824275,-0.712572646153845,"NM_012321","LSM4","LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated","25804"
"203344_s_at","203344_s_at",0.000594763604373202,5.51254908869193e-05,-5.18659708294251,1.37863992217293,-0.814910707692302,"NM_002894","RBBP8","RB binding protein 8, endonuclease","5932"
"217147_s_at","217147_s_at",0.000596139832623721,5.52799076616784e-05,-5.18532264165522,1.37581240568046,-0.542294323076922,"AJ240085","TRAT1","T cell receptor associated transmembrane adaptor 1","50852"
"214867_at","214867_at",0.000596185841217666,5.529863438666e-05,-5.18516833235629,1.37547004107634,-0.645599307692303,"AL080182","ZSWIM8-AS1///NDST2","ZSWIM8 antisense RNA 1///N-deacetylase and N-sulfotransferase 2","100507331///8509"
"227004_at","227004_at",0.000596185841217666,5.53059823805396e-05,-5.18510779903426,1.37533573582658,-0.917034646153844,"AI611074","CDKL5","cyclin dependent kinase like 5","6792"
"227103_s_at","227103_s_at",0.000598118240653174,5.55071230557696e-05,-5.18345396802806,1.37166626590746,-0.752537307692307,"","ECE2","endothelin converting enzyme 2","9718"
"234886_at","234886_at",0.000599192305394731,5.56287177354121e-05,-5.18245714961515,1.36945444757463,-0.436736815384614,"M11950","","",""
"225003_at","225003_at",0.0006005427576402,5.57780170177805e-05,-5.1812362502141,1.36674531036443,-0.702098769230766,"BF343862","TMEM205","transmembrane protein 205","374882"
"239650_at","239650_at",0.0006005427576402,5.57983404687566e-05,-5.18107031261123,1.36637709067624,-1.16009338461538,"BE858593","NCKAP5","NCK associated protein 5","344148"
